web-scraper-order,web-scraper-start-url,language,language-href,name,code,family,suprasegmental,bibliography,notes,vowels,consonants,location
"1602244330-19","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Yavitero","https://linguistics.berkeley.edu/~saphon/en/inv/Yavitero.html","Yavitero","yvt","Arawak","None","Mosonyi, Esteban, Jorge Mosonyi, and Águeda Largo. 2000. Yavitero. In Esteban Mosonyi and Jorge Mosonyi (eds.), Manual de lenguas indígenas de Venezuela, Tomo II. 594-661.","The authors observe that /p/and /r/ appear (only?) in loans, and that /nʲ/ is rare; /ɺ/ is a voiced lateral tap and /ɺ̥ / its voiceless counterpart.","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td></td><td>u</td></tr>
<tr><td class=""header"">Mid</td><td>e</td><td></td><td></td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>b</td><td>t&nbsp;d</td><td></td><td>k&nbsp;ɡ</td><td></td></tr>
<tr><td class=""header"">Affricate</td><td></td><td>ts&nbsp;dz</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>ɺ̥&nbsp;ɺ</td><td></td><td></td><td></td></tr>
</tbody></table>","2°46'01""N 67°59'53""W"
"1602244959-279","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Dâw","https://linguistics.berkeley.edu/~saphon/en/inv/Daw.html","Dâw","kwa","Nadahup","Tone","Martins, Silvana Andrade, 2004. Fonologia e gramática dâw. PhD dissertation, Vrije Universiteit Amsterdam.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td></td><td>ɯ&nbsp;ɯ̃&nbsp;u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid-high</td><td>e</td><td></td><td>ɤ&nbsp;o</td></tr>
<tr><td class=""header"">Mid-low</td><td>ɛ&nbsp;ɛ̃</td><td></td><td>ɔ&nbsp;ɔ̃</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Plain stop</td><td>p</td><td>t</td><td></td><td>c</td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Voiced stop</td><td>b</td><td>d</td><td></td><td>ɟ</td><td>ɡ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td>ʃ</td><td></td><td>x</td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m&nbsp;m̰</td><td>n&nbsp;n̰</td><td></td><td>ɲ&nbsp;ɲ̰</td><td>ŋ</td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j&nbsp;j̰</td><td>w&nbsp;w̰</td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","0°09'00""S 67°03'00""W"
"1602244571-119","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Pumé","https://linguistics.berkeley.edu/~saphon/en/inv/Pume.html","Pumé","yae","Isolate","None","Mosonyi, E.E., J.C. Mosonyi and Jorge Ramón García. 2000. Yaruro (Pumé). Manual de Lenguas Indígenas de Venezuela. Caracas: Fundación BIGOTT.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td></td><td>ɯ&nbsp;ɯ̃&nbsp;u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid-high</td><td>e</td><td></td><td>ɤ&nbsp;o</td></tr>
<tr><td class=""header"">Mid-low</td><td>ɛ&nbsp;ɛ̃</td><td></td><td>ɔ&nbsp;ɔ̃</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Aspirated stop/affricate</td><td>pʰ</td><td>tʰ</td><td>tʃʰ</td><td></td><td>kʰ</td><td></td></tr>
<tr><td class=""header"">Plain stop/affricate</td><td>p</td><td>t</td><td>tʃ</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Voiced stop/affricate</td><td>b</td><td>d</td><td>dʒ</td><td></td><td>ɡ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td>β</td><td></td><td></td><td></td><td>ɣ</td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ɲ</td><td>ŋ</td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ&nbsp;ɾ̃</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","7°46'08""N 67°35'53""W"
"1602244903-256","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Hoti","https://linguistics.berkeley.edu/~saphon/en/inv/Hoti.html","Hoti","Yuwana","5°30'43""N 65°29'46""W","null","null","Vilera Díaz, Diana C. 1985. Introducción morfológica de la lengua hoti. BA thesis, Universidad Central de Venezuela.","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Labio-<br>velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>ʰb&nbsp;b</td><td>t&nbsp;ʰt&nbsp;ʰd&nbsp;d</td><td>c&nbsp;ʰc&nbsp;ʰɟ&nbsp;ɟ</td><td>k&nbsp;ʰk</td><td>ʰkʷ&nbsp;kʷ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td></td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>ʰj&nbsp;j</td><td></td><td>ʰw&nbsp;w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ʰɾ&nbsp;ɾ</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","<div class=""key"">Family</div><div class=""value"">Isolate</div>","yau"
"1602244901-255","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Huallaga Huánuco Quechua","https://linguistics.berkeley.edu/~saphon/en/inv/HuallagaHQ.html","Huallaga Huánuco Quechua","qub","Quechua","None","Weber, David John. 1989. A Grammar of Huallaga (Huánuco) Quechua. University of California Publications in Linguistics 112. Berkeley: University of California Press.","Phonemes /b/, /d/, /g/, /β/, /ʐ/, /e/, /o/ are found only in onomatopoetic expressions or Spanish loan words.","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td></td><td>u&nbsp;uː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Uvular</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop/affricate</td><td>p</td><td>t</td><td>tʃ</td><td></td><td>k</td><td>q</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ʃ</td><td></td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ɲ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td>ʎ</td><td></td><td></td><td></td></tr>
</tbody></table>","9°23'24""S 76°32'35""W"
"1602244891-251","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Huitoto, Murui","https://linguistics.berkeley.edu/~saphon/en/inv/HuitotoMurui.html","Huitoto, Murui","huu","Witotoan","Tone","Petersen, Gabriele and Carlos Rosselli Patiño. 2000. El idioma uitoto. In María Stella González de Pérez and María Luisa Rodríguez de Montes (eds.), Lenguas indígenas de Colombia: Una visión descriptiva. Bogotá: Instituto Caro y Cuervo. Bogotá: Instituto Caro y Cuervo.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td>ɨ</td><td>u</td></tr>
<tr><td class=""header"">Mid</td><td>e</td><td></td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Dental</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td></tr>
<tr><td class=""header"">Stop</td><td>b</td><td></td><td>t&nbsp;d</td><td>c&nbsp;ɟ</td><td>k&nbsp;ɡ</td></tr>
<tr><td class=""header"">Fricative</td><td>ɸ&nbsp;β</td><td>θ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td></td><td>n</td><td>ɲ</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td></td><td>ɾ</td><td></td><td></td></tr>
</tbody></table>","1°16'30""S 73°39'11""W"
"1602244596-129","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Pemon (Tarepang dialect)","https://linguistics.berkeley.edu/~saphon/en/inv/PemonT.html","Pemon (Tarepang dialect)","aoc_tar","Carib","None","Pessoa, Katia Nepomuceno. 2005. Comparação de Aspectos fonológicos das línguas pemon e do Taurepang (Família Caribe). Simpósio Internacional Sobre Linguistica Histórica Na América Do Sul. Livro de resumos. Belém-Pará. 74.","Pessoa and Cruz propose different phonemic inventories, but since Cruz served as an advisor for Pessoa's master's thesis, we infer that Pessoa's inventory is accurate.","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td></td><td>u&nbsp;uː</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;eː</td><td>ə</td><td>o&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
</tbody></table>","4°55'26""N 61°03'18""W"
"1602244968-283","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Cuiba","https://linguistics.berkeley.edu/~saphon/en/inv/Cuiba.html","Cuiba","cui","Guahiban","None","Merchán Galindo, Hermana. 2000. Breve presentación de la lengua cuiba (variante maibén). In María Stella González de Pérez and María Luisa Rodríguez de Montes (eds.), Lenguas indígenas de Colombia: Una visión descriptiva. Bogotá: Instituto Caro y Cuervo. 586-587.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td>ɨ</td><td>u</td></tr>
<tr><td class=""header"">Mid-high</td><td>e</td><td></td><td>o</td></tr>
<tr><td class=""header"">Mid-low</td><td></td><td></td><td>ʌ</td></tr>
<tr><td class=""header"">Low</td><td>æ</td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Aspirated stop</td><td>pʰ</td><td>tʰ</td><td></td><td></td><td>kʰ</td><td></td></tr>
<tr><td class=""header"">Plain stop</td><td>p</td><td>t</td><td></td><td></td><td>k</td><td></td></tr>
<tr><td class=""header"">Voiced stop</td><td>b</td><td>d</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Affricate</td><td></td><td>ts</td><td>tʃ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
</tbody></table>","5°23'28""N 68°06'18""W"
"1602244542-107","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Sanumá","https://linguistics.berkeley.edu/~saphon/en/inv/Sanuma.html","Sanumá","xsu","Yanomam","None","Borgman, Donald M. 1990. Sanuma. In, Handbook of Amazonian Languages, Volume 2. (Ed.), Desmond C. Derbyshire and Geoffrey K. Pullum. Berlin: Mouton de Gruyter. 220-227.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td>ɨ&nbsp;ɨ̃</td><td>u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;ẽ</td><td>ə</td><td>o&nbsp;õ</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Aspirated stop</td><td></td><td>tʰ</td><td></td><td></td></tr>
<tr><td class=""header"">Plain stop</td><td>p</td><td>t</td><td>k</td><td></td></tr>
<tr><td class=""header"">Affricate</td><td></td><td>ts</td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>w</td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td></tr>
</tbody></table>","5°55'41""N 64°58'19""W"
"1602245033-309","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Candoshi-Shapra","https://linguistics.berkeley.edu/~saphon/en/inv/Candoshi.html","Candoshi-Shapra","cbu","Isolate","None","Tuggy, John. 1981. Un Estudio Fonologico Del Discurso Candoshi. Cohesión y enfoque en textos y discursos. Ed. Mary Ruth Wise and Anne Stewart. Lima: Instituto Lingüístico de Verano. 223.","Tuggy and Payne both posit a voiceless high back rounded vowel, /u̥/. This segment seems rare, however, and apparently only occurs between voiceless consonants, leading us to exclude it from the inventory.","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td></td><td></td></tr>
<tr><td class=""header"">Mid</td><td></td><td></td><td>o&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Retroflex</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Plain stop/affricate</td><td>p</td><td>t&nbsp;ts</td><td>tʃ</td><td>ʈʂ</td><td></td><td>k</td><td></td></tr>
<tr><td class=""header"">Prenasalized stop/affricate</td><td>mp</td><td>nt&nbsp;nts</td><td>ntʃ</td><td>ɳʈʂ</td><td></td><td>ŋk</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ʃ</td><td>ʂ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","4°12'25""S 77°03'43""W"
"1602244704-174","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Mehináku","https://linguistics.berkeley.edu/~saphon/en/inv/Mehinaku.html","Mehináku","mmh","Arawak","None","Corbera, Ángel. 2012. Palatalización y asibilación en Mehinaku (Arawak). Talk given at Amazónicas 4, Lima, Peru.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td>ɨ&nbsp;ɨ̃</td><td>u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;ẽ</td><td></td><td></td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Retroflex</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td></td><td></td><td>k</td><td></td></tr>
<tr><td class=""header"">Affricate</td><td></td><td>ts</td><td>tʃ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td></td><td>ʂ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","12°50'02""S 53°25'37""W"
